"","Subject","List","Trial","Time","Type","Lang"
"320","5916d1b4","1","3",486,"MATCH","L2"
"321","e66fdba0","1","3",559,"MATCH","L2"
"322","15bfb74c","1","3",927,"MATCH","L2"
"323","263c755d","1","3",406,"MATCH","L2"
"324","0ab3083c","1","3",560,"MATCH","L2"
"325","6c2aef23","1","3",NA,"MATCH","L2"
"326","818371e0","1","3",507,"MATCH","L2"
"327","188c72a7","1","3",794,"MATCH","L2"
"328","b71768d8","1","3",454,"MATCH","L2"
"329","25dedb2d","1","3",474,"MATCH","L2"
"330","517825bd","1","3",727,"MATCH","L2"
"331","f186a0a4","1","3",964,"MATCH","L2"
"332","6503fd75","1","3",2446,"MATCH","L2"
"333","c91a4e32","1","3",NA,"MATCH","L2"
"334","98338b55","1","3",449,"MATCH","L2"
"335","53cc0706","1","3",404,"MATCH","L2"
"336","df1786e6","1","3",410,"MATCH","L2"
"337","a3d39b25","1","3",500,"MATCH","L2"
"338","41260fef","1","3",1304,"MATCH","L2"
"339","15875402","1","3",743,"MATCH","L2"
"340","9f51aeec","1","3",1338,"MATCH","L2"
"341","03a054f0","1","3",2033,"MATCH","L2"
"342","93338205","1","3",413,"MATCH","L2"
"343","6a5e2cdb","1","3",1335,"MATCH","L2"
"344","0549b570","1","3",NA,"MATCH","L2"
"345","de863440","1","3",1160,"MATCH","L2"
"346","59376c09","1","3",NA,"MATCH","L2"
"347","96529217","1","3",1276,"MATCH","L2"
"348","866b57a7","1","3",362,"MATCH","L2"
"349","609d0d9b","1","3",544,"MATCH","L2"
"350","251792e8","1","3",734,"MATCH","L2"
"351","fcb993e5","1","3",1060,"MATCH","L2"
"352","12f84eb0","1","3",589,"MATCH","L2"
"353","486191a4","1","3",616,"MATCH","L2"
"354","721bc72a","1","3",1325,"MATCH","L2"
"355","56fd3e1e","1","3",2244,"MATCH","L2"
"356","5cdd0d19","1","3",711,"MATCH","L2"
"357","5303608d","1","3",972,"MATCH","L2"
"358","c3997ed6","1","3",1362,"MATCH","L2"
"359","dde898eb","1","3",2152,"MATCH","L2"
"360","baa9db48","1","3",495,"MATCH","L2"
"361","c3e79533","1","3",512,"MATCH","L2"
"362","eb8fbb46","1","3",1026,"MATCH","L2"
"363","340b60e7","1","3",452,"MATCH","L2"
"364","d15eaf16","1","3",1491,"MATCH","L2"
"365","e8b8fdec","1","3",NA,"MATCH","L2"
"366","67c0460b","1","3",944,"MATCH","L2"
"367","3e545d0a","0","4",892,"MATCH","L2"
"368","f443d6ca","0","4",470,"MATCH","L2"
"369","b005a881","0","4",1575,"MATCH","L2"
"370","67d8ff84","0","4",515,"MATCH","L2"
"371","2ce00fbc","0","4",745,"MATCH","L2"
"372","26046eb9","0","4",856,"MATCH","L2"
"373","7cb110e2","0","4",900,"MATCH","L2"
"374","c45d62ce","0","4",601,"MATCH","L2"
"375","eb246652","0","4",822,"MATCH","L2"
"376","c147963e","0","4",596,"MATCH","L2"
"377","741a7947","0","4",NA,"MATCH","L2"
"378","f707e78d","0","4",NA,"MATCH","L2"
"379","b1d25b94","0","4",598,"MATCH","L2"
"380","48cf1411","0","4",357,"MATCH","L2"
"381","233ce8f7","0","4",1120,"MATCH","L2"
"382","fa92e41c","0","4",1753,"MATCH","L2"
"383","778c76ef","0","4",643,"MATCH","L2"
"384","eff72d9a","0","4",988,"MATCH","L2"
"385","ee9deba5","0","4",601,"MATCH","L2"
"386","ca5397d7","0","4",694,"MATCH","L2"
"387","693666a8","0","4",512,"MATCH","L2"
"388","c0524268","0","4",1001,"MATCH","L2"
"389","c530ea24","0","4",537,"MATCH","L2"
